# An edibble: 7,200 x 6
       participant    block     trial      rep            input    page
           <U(12)> <U(144)>  <U(~1k)> <U(~7k)>          <T(12)> <T(10)>
             <chr>    <chr>     <chr>    <chr>            <chr>   <chr>
3827 participant07 block077 trial0766  rep3827 mouseringsingle1  page08
3828 participant07 block077 trial0766  rep3828 mouseringsingle1  page08
3829 participant07 block077 trial0766  rep3829 mouseringsingle1  page08
3830 participant07 block077 trial0766  rep3830 mouseringsingle1  page08
3831 participant07 block077 trial0767  rep3831 mouseringsingle1  page01
3832 participant07 block077 trial0767  rep3832 mouseringsingle1  page01
3833 participant07 block077 trial0767  rep3833 mouseringsingle1  page01
3834 participant07 block077 trial0767  rep3834 mouseringsingle1  page01
3835 participant07 block077 trial0767  rep3835 mouseringsingle1  page01
3836 participant07 block077 trial0768  rep3836 mouseringsingle1  page09
3837 participant07 block077 trial0768  rep3837 mouseringsingle1  page09
3838 participant07 block077 trial0768  rep3838 mouseringsingle1  page09
3839 participant07 block077 trial0768  rep3839 mouseringsingle1  page09
3840 participant07 block077 trial0768  rep3840 mouseringsingle1  page09
3841 participant07 block077 trial0769  rep3841 mouseringsingle1  page02
3842 participant07 block077 trial0769  rep3842 mouseringsingle1  page02
3843 participant07 block077 trial0769  rep3843 mouseringsingle1  page02
3844 participant07 block077 trial0769  rep3844 mouseringsingle1  page02
3845 participant07 block077 trial0769  rep3845 mouseringsingle1  page02
3846 participant07 block077 trial0770  rep3846 mouseringsingle1  page04
3847 participant07 block077 trial0770  rep3847 mouseringsingle1  page04
3848 participant07 block077 trial0770  rep3848 mouseringsingle1  page04
3849 participant07 block077 trial0770  rep3849 mouseringsingle1  page04
3850 participant07 block077 trial0770  rep3850 mouseringsingle1  page04
3851 participant07 block078 trial0771  rep3851 mouseringsingle4  page01
3852 participant07 block078 trial0771  rep3852 mouseringsingle4  page01
3853 participant07 block078 trial0771  rep3853 mouseringsingle4  page01
3854 participant07 block078 trial0771  rep3854 mouseringsingle4  page01
3855 participant07 block078 trial0771  rep3855 mouseringsingle4  page01
3856 participant07 block078 trial0772  rep3856 mouseringsingle4  page03
3857 participant07 block078 trial0772  rep3857 mouseringsingle4  page03
3858 participant07 block078 trial0772  rep3858 mouseringsingle4  page03
3859 participant07 block078 trial0772  rep3859 mouseringsingle4  page03
3860 participant07 block078 trial0772  rep3860 mouseringsingle4  page03
3861 participant07 block078 trial0773  rep3861 mouseringsingle4  page04
3862 participant07 block078 trial0773  rep3862 mouseringsingle4  page04
3863 participant07 block078 trial0773  rep3863 mouseringsingle4  page04
3864 participant07 block078 trial0773  rep3864 mouseringsingle4  page04
3865 participant07 block078 trial0773  rep3865 mouseringsingle4  page04
3866 participant07 block078 trial0774  rep3866 mouseringsingle4  page06
3867 participant07 block078 trial0774  rep3867 mouseringsingle4  page06
3868 participant07 block078 trial0774  rep3868 mouseringsingle4  page06
3869 participant07 block078 trial0774  rep3869 mouseringsingle4  page06
3870 participant07 block078 trial0774  rep3870 mouseringsingle4  page06
3871 participant07 block078 trial0775  rep3871 mouseringsingle4  page05
3872 participant07 block078 trial0775  rep3872 mouseringsingle4  page05
3873 participant07 block078 trial0775  rep3873 mouseringsingle4  page05
3874 participant07 block078 trial0775  rep3874 mouseringsingle4  page05
3875 participant07 block078 trial0775  rep3875 mouseringsingle4  page05
3876 participant07 block078 trial0776  rep3876 mouseringsingle4  page10
3877 participant07 block078 trial0776  rep3877 mouseringsingle4  page10
3878 participant07 block078 trial0776  rep3878 mouseringsingle4  page10
3879 participant07 block078 trial0776  rep3879 mouseringsingle4  page10
3880 participant07 block078 trial0776  rep3880 mouseringsingle4  page10
3881 participant07 block078 trial0777  rep3881 mouseringsingle4  page07
3882 participant07 block078 trial0777  rep3882 mouseringsingle4  page07
3883 participant07 block078 trial0777  rep3883 mouseringsingle4  page07
3884 participant07 block078 trial0777  rep3884 mouseringsingle4  page07
3885 participant07 block078 trial0777  rep3885 mouseringsingle4  page07
3886 participant07 block078 trial0778  rep3886 mouseringsingle4  page02
3887 participant07 block078 trial0778  rep3887 mouseringsingle4  page02
3888 participant07 block078 trial0778  rep3888 mouseringsingle4  page02
3889 participant07 block078 trial0778  rep3889 mouseringsingle4  page02
3890 participant07 block078 trial0778  rep3890 mouseringsingle4  page02
3891 participant07 block078 trial0779  rep3891 mouseringsingle4  page08
3892 participant07 block078 trial0779  rep3892 mouseringsingle4  page08
3893 participant07 block078 trial0779  rep3893 mouseringsingle4  page08
3894 participant07 block078 trial0779  rep3894 mouseringsingle4  page08
3895 participant07 block078 trial0779  rep3895 mouseringsingle4  page08
3896 participant07 block078 trial0780  rep3896 mouseringsingle4  page09
3897 participant07 block078 trial0780  rep3897 mouseringsingle4  page09
3898 participant07 block078 trial0780  rep3898 mouseringsingle4  page09
3899 participant07 block078 trial0780  rep3899 mouseringsingle4  page09
3900 participant07 block078 trial0780  rep3900 mouseringsingle4  page09
3901 participant07 block079 trial0781  rep3901 mouseringdouble4  page06
3902 participant07 block079 trial0781  rep3902 mouseringdouble4  page06
3903 participant07 block079 trial0781  rep3903 mouseringdouble4  page06
3904 participant07 block079 trial0781  rep3904 mouseringdouble4  page06
3905 participant07 block079 trial0781  rep3905 mouseringdouble4  page06
3906 participant07 block079 trial0782  rep3906 mouseringdouble4  page07
3907 participant07 block079 trial0782  rep3907 mouseringdouble4  page07
3908 participant07 block079 trial0782  rep3908 mouseringdouble4  page07
3909 participant07 block079 trial0782  rep3909 mouseringdouble4  page07
3910 participant07 block079 trial0782  rep3910 mouseringdouble4  page07
3911 participant07 block079 trial0783  rep3911 mouseringdouble4  page04
3912 participant07 block079 trial0783  rep3912 mouseringdouble4  page04
3913 participant07 block079 trial0783  rep3913 mouseringdouble4  page04
3914 participant07 block079 trial0783  rep3914 mouseringdouble4  page04
3915 participant07 block079 trial0783  rep3915 mouseringdouble4  page04
3916 participant07 block079 trial0784  rep3916 mouseringdouble4  page09
3917 participant07 block079 trial0784  rep3917 mouseringdouble4  page09
3918 participant07 block079 trial0784  rep3918 mouseringdouble4  page09
3919 participant07 block079 trial0784  rep3919 mouseringdouble4  page09
3920 participant07 block079 trial0784  rep3920 mouseringdouble4  page09
3921 participant07 block079 trial0785  rep3921 mouseringdouble4  page05
3922 participant07 block079 trial0785  rep3922 mouseringdouble4  page05
3923 participant07 block079 trial0785  rep3923 mouseringdouble4  page05
3924 participant07 block079 trial0785  rep3924 mouseringdouble4  page05
3925 participant07 block079 trial0785  rep3925 mouseringdouble4  page05
3926 participant07 block079 trial0786  rep3926 mouseringdouble4  page10
3927 participant07 block079 trial0786  rep3927 mouseringdouble4  page10
3928 participant07 block079 trial0786  rep3928 mouseringdouble4  page10
3929 participant07 block079 trial0786  rep3929 mouseringdouble4  page10
3930 participant07 block079 trial0786  rep3930 mouseringdouble4  page10
3931 participant07 block079 trial0787  rep3931 mouseringdouble4  page03
3932 participant07 block079 trial0787  rep3932 mouseringdouble4  page03
3933 participant07 block079 trial0787  rep3933 mouseringdouble4  page03
3934 participant07 block079 trial0787  rep3934 mouseringdouble4  page03
3935 participant07 block079 trial0787  rep3935 mouseringdouble4  page03
3936 participant07 block079 trial0788  rep3936 mouseringdouble4  page01
3937 participant07 block079 trial0788  rep3937 mouseringdouble4  page01
3938 participant07 block079 trial0788  rep3938 mouseringdouble4  page01
3939 participant07 block079 trial0788  rep3939 mouseringdouble4  page01
3940 participant07 block079 trial0788  rep3940 mouseringdouble4  page01
3941 participant07 block079 trial0789  rep3941 mouseringdouble4  page02
3942 participant07 block079 trial0789  rep3942 mouseringdouble4  page02
3943 participant07 block079 trial0789  rep3943 mouseringdouble4  page02
3944 participant07 block079 trial0789  rep3944 mouseringdouble4  page02
3945 participant07 block079 trial0789  rep3945 mouseringdouble4  page02
3946 participant07 block079 trial0790  rep3946 mouseringdouble4  page08
3947 participant07 block079 trial0790  rep3947 mouseringdouble4  page08
3948 participant07 block079 trial0790  rep3948 mouseringdouble4  page08
3949 participant07 block079 trial0790  rep3949 mouseringdouble4  page08
3950 participant07 block079 trial0790  rep3950 mouseringdouble4  page08
3951 participant07 block080 trial0791  rep3951        airmouse1  page02
3952 participant07 block080 trial0791  rep3952        airmouse1  page02
3953 participant07 block080 trial0791  rep3953        airmouse1  page02
3954 participant07 block080 trial0791  rep3954        airmouse1  page02
3955 participant07 block080 trial0791  rep3955        airmouse1  page02
3956 participant07 block080 trial0792  rep3956        airmouse1  page05
3957 participant07 block080 trial0792  rep3957        airmouse1  page05
3958 participant07 block080 trial0792  rep3958        airmouse1  page05
3959 participant07 block080 trial0792  rep3959        airmouse1  page05
3960 participant07 block080 trial0792  rep3960        airmouse1  page05
3961 participant07 block080 trial0793  rep3961        airmouse1  page08
3962 participant07 block080 trial0793  rep3962        airmouse1  page08
3963 participant07 block080 trial0793  rep3963        airmouse1  page08
3964 participant07 block080 trial0793  rep3964        airmouse1  page08
3965 participant07 block080 trial0793  rep3965        airmouse1  page08
3966 participant07 block080 trial0794  rep3966        airmouse1  page10
3967 participant07 block080 trial0794  rep3967        airmouse1  page10
3968 participant07 block080 trial0794  rep3968        airmouse1  page10
3969 participant07 block080 trial0794  rep3969        airmouse1  page10
3970 participant07 block080 trial0794  rep3970        airmouse1  page10
3971 participant07 block080 trial0795  rep3971        airmouse1  page09
3972 participant07 block080 trial0795  rep3972        airmouse1  page09
3973 participant07 block080 trial0795  rep3973        airmouse1  page09
3974 participant07 block080 trial0795  rep3974        airmouse1  page09
3975 participant07 block080 trial0795  rep3975        airmouse1  page09
3976 participant07 block080 trial0796  rep3976        airmouse1  page06
3977 participant07 block080 trial0796  rep3977        airmouse1  page06
3978 participant07 block080 trial0796  rep3978        airmouse1  page06
3979 participant07 block080 trial0796  rep3979        airmouse1  page06
3980 participant07 block080 trial0796  rep3980        airmouse1  page06
3981 participant07 block080 trial0797  rep3981        airmouse1  page01
3982 participant07 block080 trial0797  rep3982        airmouse1  page01
3983 participant07 block080 trial0797  rep3983        airmouse1  page01
3984 participant07 block080 trial0797  rep3984        airmouse1  page01
3985 participant07 block080 trial0797  rep3985        airmouse1  page01
3986 participant07 block080 trial0798  rep3986        airmouse1  page04
3987 participant07 block080 trial0798  rep3987        airmouse1  page04
3988 participant07 block080 trial0798  rep3988        airmouse1  page04
3989 participant07 block080 trial0798  rep3989        airmouse1  page04
3990 participant07 block080 trial0798  rep3990        airmouse1  page04
3991 participant07 block080 trial0799  rep3991        airmouse1  page07
3992 participant07 block080 trial0799  rep3992        airmouse1  page07
3993 participant07 block080 trial0799  rep3993        airmouse1  page07
3994 participant07 block080 trial0799  rep3994        airmouse1  page07
3995 participant07 block080 trial0799  rep3995        airmouse1  page07
3996 participant07 block080 trial0800  rep3996        airmouse1  page03
3997 participant07 block080 trial0800  rep3997        airmouse1  page03
3998 participant07 block080 trial0800  rep3998        airmouse1  page03
3999 participant07 block080 trial0800  rep3999        airmouse1  page03
4000 participant07 block080 trial0800  rep4000        airmouse1  page03
4001 participant07 block081 trial0801  rep4001        touchpad1  page10
4002 participant07 block081 trial0801  rep4002        touchpad1  page10
4003 participant07 block081 trial0801  rep4003        touchpad1  page10
